frame_id,timestamp,success,apriltag_success,center_u_mean,center_v_mean,center_u_mid,center_v_mid,roll_euler,pitch_euler,yaw_euler,roll_tilt,pitch_tilt,yaw_tilt,reprojection_error_mean,reprojection_error_max,has_tilt,roll_offset,pitch_offset,yaw_offset,apriltag_id,origin_idx
frame_000017,1763444911.1206641,True,True,734.495849609375,391.8568420410156,734.6338500976562,391.9111633300781,-0.4084723653778326,-0.25010074123360937,90.51471443924015,-0.40621313398773395,-90.25376012220791,90.51471443924015,0.05410538613796234,0.24944482743740082,True,-0.40621313398773395,-90.25376012220791,90.51471443924015,0,15
frame_000018,1763444911.2307994,True,True,734.4876098632812,391.8500671386719,734.6068725585938,391.8873596191406,-0.40682829413552213,-0.2517300890329466,90.51374174220433,-0.4045588618170086,-90.25536776590921,90.51374174220433,0.05274667590856552,0.21259288489818573,True,-0.4045588618170086,-90.25536776590921,90.51374174220433,0,15
frame_000019,1763444911.3206484,True,True,734.4824829101562,391.8523864746094,734.6231079101562,391.8798522949219,0.2483219016370697,-0.40670400015469,0.5120028656035913,-0.4044687949252932,-90.25195254838717,0.5120028656035913,247.80430603027344,429.395751953125,True,-0.4044687949252932,-90.25195254838717,0.5120028656035913,0,15
frame_000020,1763444911.420699,True,True,734.4852294921875,391.8540954589844,734.64453125,391.8799743652344,0.4066978334872431,0.2500944004347332,-89.48623045460265,-0.4044428968502132,-90.25373116997696,-89.48623045460265,350.4482727050781,605.7791748046875,True,-0.4044428968502132,-90.25373116997696,-89.48623045460265,0,15
frame_000021,1763444911.5307884,True,True,734.4820556640625,391.85662841796875,734.6051025390625,391.897216796875,-0.40703612041875203,-0.24999001957641553,90.51335723883602,-0.40478393135313695,-90.25362691398159,90.51335723883597,0.054103512316942215,0.2457120269536972,True,-0.40478393135313695,-90.25362691398159,90.51335723883597,0,15
frame_000022,1763444911.631016,True,True,734.4859008789062,391.8695068359375,734.6253662109375,391.9267883300781,0.40776284336971,0.24662162322411518,-89.4853941797508,-0.4055352536941257,-90.25027400262539,-89.48539417975081,350.4537353515625,605.7633056640625,True,-0.4055352536941257,-90.25027400262539,-89.48539417975081,0,15
frame_000023,1763444911.7207487,True,True,734.4893188476562,391.9570007324219,734.6221313476562,392.0537414550781,-0.41074043607540034,-0.24357606166432788,90.51837026761507,-0.40852376947142943,-90.24728215025733,90.51837026761507,0.055896494537591934,0.24848324060440063,True,-0.40852376947142943,-90.24728215025733,90.51837026761507,0,15
frame_000024,1763444911.8208883,True,True,734.4834594726562,391.9539794921875,734.5985107421875,392.0577087402344,-179.59486652841187,0.24693733601185386,-89.48151394245183,179.5971138329519,89.7494066287943,-89.48151394245183,228.4376678466797,429.37384033203125,True,179.5971138329519,89.7494066287943,-89.48151394245183,0,15
frame_000025,1763444911.92099,True,True,734.477783203125,391.9414367675781,734.612548828125,392.0392150878906,-179.59554208568713,0.24371551269885572,-89.48325993004825,179.59775277516303,89.75264669040752,-89.48325993004825,228.43695068359375,429.3958435058594,True,179.59775277516303,89.75264669040752,-89.48325993004825,0,15
frame_000026,1763444912.0310616,True,True,734.4859008789062,391.9393310546875,734.6182250976562,392.0068359375,-0.40941172629584344,-0.245914366892805,90.51698144953923,-0.40718006837767007,-90.2495984678803,90.51698144953923,0.05341357737779617,0.23778986930847168,True,-0.40718006837767007,-90.2495984678803,90.51698144953923,0,15
frame_000027,1763444912.121138,True,True,734.46484375,391.9513854980469,734.584716796875,392.0417785644531,0.40850728096606304,0.2461105379847197,-89.48064616058134,-0.4062635445057481,-90.24980329180119,-89.48064616058134,350.4410705566406,605.74853515625,True,-0.4062635445057481,-90.24980329180119,-89.48064616058134,0,15
frame_000028,1763444912.231331,True,True,734.443603515625,391.9053955078125,734.5761108398438,391.9267272949219,-179.7594979344789,-0.4227893634182749,0.509751136863315,179.57936700257915,89.75573946622262,0.509751136863315,215.4489288330078,605.89501953125,True,179.57936700257915,89.75573946622262,0.509751136863315,0,15
frame_000029,1763444912.3218806,True,True,734.395263671875,391.8345947265625,734.539306640625,391.7404479980469,-179.82525472358319,-0.40511512092811586,0.48813737254931766,179.59638829115056,89.8218052938114,0.48813737254931766,215.3760528564453,605.5877075195312,True,179.59638829115056,89.8218052938114,0.48813737254931766,0,15
frame_000030,1763444912.4214687,True,True,734.1553344726562,391.7286071777344,734.3163452148438,391.69775390625,179.55376576069716,-0.2955267858723971,90.47789609301213,179.55624013901263,89.7007615349803,90.47789609301213,228.33563232421875,428.7581787109375,True,179.55624013901263,89.7007615349803,90.47789609301213,0,15
frame_000031,1763444912.5313306,True,True,734.0845947265625,391.5003356933594,734.2495727539062,391.5137023925781,-179.74353709300496,-0.43354912234426024,0.425111722432888,179.56836560393174,89.7403200826476,0.425111722432888,215.36891174316406,605.6455078125,True,179.56836560393174,89.7403200826476,0.425111722432888,0,15
frame_000032,1763444912.621439,True,True,734.0742797851562,391.42767333984375,734.2396240234375,391.4775085449219,-0.4400074809335308,-0.2661053939088731,90.42692273110208,-0.4380173261303071,-90.26937659174006,90.42692273110208,0.05554821342229843,0.24378453195095062,True,-0.4380173261303071,-90.26937659174006,90.42692273110208,0,15
frame_000033,1763444912.7216446,True,True,733.7998657226562,391.3948974609375,733.9271850585938,391.4750671386719,-0.4624126675556681,-0.26288261152993186,90.40434391542169,-0.4605509454772232,-90.26613938155285,90.40434391542163,0.05810130760073662,0.28178176283836365,True,-0.4605509454772232,-90.26613938155285,90.40434391542163,0,15
frame_000034,1763444912.8215246,True,True,734.6255493164062,391.6391906738281,734.6192016601562,391.6559143066406,-179.66825262191585,-0.05403014007063689,-89.69873305691094,179.6679729751889,90.05228502152431,-89.69873305691094,228.59791564941406,430.2387390136719,True,179.6679729751889,90.05228502152431,-89.69873305691094,0,15
frame_000035,1763444912.9315693,True,True,742.7254028320312,392.2132263183594,742.4061279296875,392.2684631347656,179.53861656073582,0.4331793007516467,0.1847103359759501,-179.56831034707196,90.46279064607472,0.1847103359759501,229.23486328125,431.7069396972656,True,-179.56831034707196,90.46279064607472,0.1847103359759501,0,211
frame_000036,1763444913.0317364,True,True,757.588134765625,392.6398620605469,757.0850219726562,392.6127624511719,-0.7729176366541992,1.6442014292522344,0.09079940512094709,-1.6429749154079616,89.22415912989374,0.09079940512094709,1.179482340812683,3.9206736087799072,True,-1.6429749154079616,89.22415912989374,0.09079940512094709,0,211
frame_000037,1763444913.1219888,True,True,768.224853515625,392.8922119140625,767.1669921875,392.8105773925781,177.49940528541322,-0.8697084179358683,-89.90008877658036,-177.5006351491622,90.87406984317926,-89.90008877658036,216.8943328857422,610.196533203125,True,-177.5006351491622,90.87406984317926,-89.90008877658036,0,211
frame_000038,1763444913.221934,True,True,778.368408203125,393.1211242675781,776.8057250976562,393.0303955078125,-3.249269228502982,-0.5794844834564117,-89.7918169550436,3.2473148100886533,-89.4087011706038,-89.79181695504361,251.9765625,439.86004638671875,True,3.2473148100886533,-89.4087011706038,-89.79181695504361,0,211
frame_000039,1763444913.3219004,True,True,787.5802612304688,393.38714599609375,785.8508911132812,393.3438720703125,-0.39376470475423275,3.9299680812999895,0.24054224946013392,-3.928284294714331,89.58878664697114,0.24054224946013392,0.6601276993751526,2.1694278717041016,True,-3.928284294714331,89.58878664697114,0.24054224946013392,0,211
frame_000040,1763444913.4219983,True,True,795.9935913085938,393.71087646484375,793.8518676757812,393.6114501953125,4.661617711499787,0.8496226323953806,90.17058775878951,4.659594374959681,-89.13647290855309,90.17058775878951,253.98617553710938,447.3063049316406,True,4.659594374959681,-89.13647290855309,90.17058775878951,0,211
frame_000041,1763444913.5220819,True,True,809.4883422851562,394.09722900390625,807.0367431640625,394.0198669433594,179.02202523380555,5.73194033744528,0.06323593726276044,-174.2691372062944,90.98923311398443,0.06323593726276044,237.80120849609375,448.8133544921875,True,-174.2691372062944,90.98923311398443,0.06323593726276044,0,211
frame_000042,1763444913.6320803,True,True,816.6470947265625,394.1375732421875,813.8921508789062,394.1597595214844,6.1299435413785375,0.12933889849702496,90.35808536845587,6.129041117360401,-89.83220646538516,90.35808536845587,0.34607014060020447,1.2417798042297363,True,6.129041117360401,-89.83220646538516,90.35808536845587,0,15
frame_000043,1763444913.7223358,True,True,819.8507080078125,394.2007141113281,816.8658447265625,394.19732666015625,6.418103477251634,0.28762580998966314,90.33199150959109,6.416431040777695,-89.67503478959927,90.33199150959109,0.4989369809627533,1.576320767402649,True,6.416431040777695,-89.67503478959927,90.33199150959109,0,15
frame_000044,1763444913.8224711,True,True,825.7953491210938,394.3553161621094,822.72509765625,394.3883361816406,173.15739658811225,-0.16022212118215862,-89.6251229862765,-173.15854858544847,90.20520220028061,-89.6251229862765,223.11953735351562,627.5889892578125,True,-173.15854858544847,90.20520220028061,-89.6251229862765,0,211
frame_000045,1763444913.9224234,True,True,827.0628051757812,394.2713317871094,823.8577270507812,394.34613037109375,6.857412419369979,-0.2332499146979501,90.45017199872228,6.859065555565564,-90.17910621059828,90.45017199872228,0.11336597055196762,0.5838639736175537,True,6.859065555565564,-90.17910621059828,90.45017199872228,0,15
frame_000046,1763444914.02251,True,True,825.1362915039062,393.8129577636719,822.008056640625,393.85919189453125,173.3409696352627,0.4937074412934521,-89.47433870725922,-173.33653374669285,89.56768071759905,-89.47433870725921,234.60430908203125,455.8171081542969,True,-173.33653374669285,89.56768071759905,-89.47433870725921,0,0
frame_000047,1763444914.1333392,True,True,823.7171630859375,393.7320251464844,820.7306518554688,393.78155517578125,6.544838443795527,-0.43384787056649543,90.51867720272799,6.5486350251553915,-90.37432515215372,90.51867720272799,0.19564571976661682,0.7953905463218689,True,6.5486350251553915,-90.37432515215372,90.51867720272799,0,15
frame_000048,1763444914.2233758,True,True,816.3212890625,393.3281555175781,813.6666870117188,393.46026611328125,174.32554946571213,1.2434246212268363,-89.32634585696556,-174.31013327449554,88.82358190774369,-89.32634585696556,233.82388305664062,452.57745361328125,True,-174.31013327449554,88.82358190774369,-89.32634585696556,0,0
frame_000049,1763444914.3234298,True,True,801.6204833984375,392.6234130859375,799.4608764648438,392.78070068359375,1.7869028025554314,4.245344549263649,0.9129387185913345,-4.273208620562684,91.72388684037132,0.9129387185913345,254.28121948242188,447.4002380371094,True,-4.273208620562684,91.72388684037132,0.9129387185913345,0,0
frame_000050,1763444914.4234924,True,True,781.2412719726562,392.0447692871094,779.7777709960938,392.2951965332031,177.67575259775145,2.288265130285936,-89.04556058799054,-177.63614931154848,87.75075920963434,-89.04556058799054,230.99713134765625,440.5421447753906,True,-177.63614931154848,87.75075920963434,-89.04556058799054,0,0
frame_000051,1763444914.5234494,True,True,760.2509765625,391.5460510253906,759.5134887695312,391.6476135253906,-178.19915892611516,0.8466615298448232,0.898561867449132,179.12519537318494,-88.21244923800668,0.898561867449132,215.5977783203125,607.7114868164062,True,179.12519537318494,-88.21244923800668,0.898561867449132,0,0
frame_000052,1763444914.6333883,True,True,744.7615966796875,391.1241455078125,744.58251953125,391.24066162109375,-179.7783285131391,1.367316888737463,-89.26739841332162,179.79576904188377,88.62996135133653,-89.26739841332162,228.56710815429688,430.95404052734375,True,179.79576904188377,88.62996135133653,-89.26739841332162,0,15
frame_000053,1763444914.7237747,True,True,732.6027221679688,390.8398742675781,732.8745727539062,390.9726257324219,1.1410240340930216,1.229286775311607,-89.30276320644367,-1.1262467970660737,-91.24307921972253,-89.30276320644367,349.42449951171875,607.513427734375,True,-1.1262467970660737,-91.24307921972253,-89.30276320644367,0,15
frame_000054,1763444914.8229547,True,True,719.8150634765625,390.5533752441406,720.556640625,390.6925354003906,-177.74402280112272,1.3436620130002268,-89.24121134155527,177.7613705990919,88.62657306227163,-89.24121134155527,227.31475830078125,433.21026611328125,True,177.7613705990919,88.62657306227163,-89.24121134155527,0,15
frame_000055,1763444914.9229946,True,True,705.87060546875,390.3280944824219,707.0509643554688,390.4751892089844,-3.3945139326282856,-1.3144772232797095,90.77379555024788,-3.3774034285970913,-91.36024064470669,90.77379555024788,1.2082936763763428,3.8969690799713135,True,-3.3774034285970913,-91.36024064470669,90.77379555024788,0,15
frame_000056,1763444915.023476,True,True,694.253173828125,390.17822265625,695.8928833007812,390.3433532714844,175.75281805760972,-1.0723623179068227,90.6840820228619,175.76511305181498,88.87692281079615,90.6840820228619,224.83648681640625,424.7220764160156,True,175.76511305181498,88.87692281079615,90.6840820228619,0,15
frame_000057,1763444915.1231647,True,True,687.8291625976562,390.2122497558594,689.56982421875,390.3368835449219,0.37661852572909993,-4.497778703239447,0.3288058286678961,4.495550256850009,90.40363910676496,0.3288058286678961,244.43728637695312,434.3949279785156,True,4.495550256850009,90.40363910676496,0.3288058286678961,0,15
frame_000058,1763444915.223306,True,True,687.3336181640625,390.3717956542969,689.2639770507812,390.43304443359375,175.51723457894093,-0.34731548801985923,90.38191073641326,175.51955267566836,89.62275165756546,90.38191073641326,224.46446228027344,421.7312927246094,True,175.51955267566836,89.62275165756546,90.38191073641326,0,15
frame_000059,1763444915.33362,True,True,687.212646484375,390.3984069824219,689.1111450195312,390.5076599121094,0.31524855640259375,-4.493213787583414,0.36707647148813294,4.491108445871163,90.34505855301934,0.36707647148813294,244.42218017578125,434.19970703125,True,4.491108445871163,90.34505855301934,0.36707647148813294,0,15
frame_000060,1763444915.4338105,True,True,687.2041625976562,390.5996398925781,689.1173706054688,390.696044921875,-179.72092837740746,-4.5191802091845545,0.3979061939436406,-175.48286038782214,-89.68861596961881,0.3979061939436406,212.00439453125,596.4502563476562,True,-175.48286038782214,-89.68861596961881,0.3979061939436406,0,15
frame_000061,1763444915.5338018,True,True,686.8128051757812,391.5491638183594,688.89208984375,391.5570983886719,-175.41830024027843,0.27347964558410354,-89.43745484687418,175.42113611590014,89.68145447864515,-89.43745484687419,226.3150634765625,434.9000549316406,True,175.42113611590014,89.68145447864515,-89.43745484687419,0,15
frame_000062,1763444915.6235046,True,True,683.2067260742188,394.3009948730469,685.4320068359375,394.2589416503906,0.08321699100338265,-4.824080064667726,1.3165470085841378,4.82090735087553,90.19459108976785,1.3165470085841378,244.9249725341797,436.70489501953125,True,4.82090735087553,90.19459108976785,1.3165470085841378,0,15
frame_000063,1763444915.733542,True,True,681.270263671875,410.22149658203125,682.5645141601562,409.1872253417969,-7.998902733921341,2.0238260194102793,90.70754119608426,-8.027744008707145,-88.07569423986682,90.70754119608426,2.768362522125244,7.331961631774902,True,-8.027744008707145,-88.07569423986682,90.70754119608426,0,15
frame_000064,1763444915.8241851,True,True,677.8414306640625,433.6358337402344,680.1070556640625,432.8695068359375,-1.9960774952581062,-5.732212865988316,-0.29434660827121206,5.72193025046397,87.96441575844214,-0.2943466082711552,0.7203640341758728,2.4343152046203613,True,5.72193025046397,87.96441575844214,-0.2943466082711552,0,211
frame_000065,1763444915.924386,True,True,671.394287109375,420.11334228515625,673.9766235351562,418.8090515136719,-1.986810860993586,-4.406979615227328,0.17074135532760693,4.412865625240585,88.02045402568875,0.1707413553275785,1.4197098016738892,3.299872398376465,True,4.412865625240585,88.02045402568875,0.1707413553275785,0,211
frame_000066,1763444916.02455,True,True,677.7642211914062,423.3858337402344,679.8651123046875,422.6627197265625,-2.574815099816732,-6.040235207367857,0.11369163456225806,6.045307599510835,87.42284070939081,0.11369163456225806,1.1892436742782593,3.1104800701141357,True,6.045307599510835,87.42284070939081,0.11369163456225806,0,211
frame_000067,1763444916.13459,True,True,678.4931640625,419.921875,680.8582763671875,418.93402099609375,178.2306999777665,-4.524304968538104,0.33761224177365534,-175.4653771344718,-91.74810676745847,0.33761224177365534,224.69375610351562,432.3101501464844,True,-175.4653771344718,-91.74810676745847,0.33761224177365534,0,211
frame_000068,1763444916.2345338,True,True,677.9270629882812,414.53955078125,680.27490234375,414.0225524902344,-1.0147810061292262,-4.630280226559222,0.5485781948534054,4.6397539644352435,89.02635887734513,0.5485781948534054,0.7434751987457275,2.0755510330200195,True,4.6397539644352435,89.02635887734513,0.5485781948534054,0,211
